oiriúnaigh,adapt
fóirsteanach,expedient
iarthuaisceart,northwest
teilgean,projection
míosúil,monthly
spéacla,glasses
bodach,old man
putóg,bowel
farantóireacht,ferry
diamhair,devil
crannchur,lottery
slánaitheoir,savior
líonra,network
litrigh,letters
tuathal,counterclockwise
cóiriú,dressing
Pilib,Philip
dóiche,probably
loisc,incinerator
grua,hair
sea,yes
log,log
cinniúnach,decisive
deannach,dust
marcaigh,ride
dainséarach,dangerous
tionlaic,escort
cabhrach,helpful
ciseán,a basket
portán,crab
fa,fa
liostáil,subscribe
míochaine,medicine
coigríoch,a foreigner
gor,hatch
líomh,allege
cáil,reputation
ad,ad
coim,waist
tásc,indication
rothaí,wheels
corpán,body
seasta,fixed
mada,mad
mamó,grandma
mairteoil,beef
ginideach,genital
feiniméan,phenomenon
altranas,nursing
comhréiteach,compromise
fiannaíocht,testimony
searbhónta,maid
bainisteoireacht,management
diúc,duke
imlíne,outline
piobar,pepper
saothrú,cultivation
muiníneach,confident
moilligh,slow down
leithligh,separately
clabhsúr,closure
aneas,easy
rádh,say
cnap,butt
croíúil,hearty
soineanta,hazy
seasmhach,stable
seandálaí,archaeologist
modhnaigh,modify
aineolach,ignorant
seanóir,an elder
bard,bard
ollmhargadh,supermarket
Preispitéireach,Presbyterian
seafóideach,senile
corpraigh,incorporate
rosc,prose
déistin,destiny
siolla,syllable
ólachán,drinking
corraí,agitation
clárú,registration
comhbhrón,sympathy
adamhach,atomic
seaicéad,jacket
bunchloch,cornerstone
dealbhóireacht,sculpture
bonneagar,infrastructure
creatlach,framework
giorracht,brevity
inscne,gender
aithrí,repentance
comhraic,opponent
seoid,jewels
maos,wet
Gaelainn,Ireland
timpeallaigh,surround
samhailteach,imaginary
paca,pack
daofa,approved
fásra,vegetation
druma,drum
dioplóma,diploma
cumhra,fragrance
fíréan,righteous
ionga,hoof
bogha,a bow
cobhsaíocht,stability
léirthuiscint,appreciation
suaithinseach,distinctive
dealaigh,subtract
Lucsamburg,Luxembourg
tuairimeach,conjectural
cogain,chew
tallann,talent
réadúil,realistic
neodrach,neutral
tráta,tomato
crap,crap
mire,crazy
réabhlóideach,revolutionary
rothaíocht,cycling
grinneall,bottom
cumadóir,composer
intuigthe,understood
Fraincis,French
tostach,silent
iománaí,driver
ullmhú,prepare
tarrac,truck
cabhail,body
muidne,we
treoraí,guide
mún,teacher
urlabhraí,spokesperson
bacán,barrier
sciorta,a skirt
sollúnta,solemn
cóimheas,ratio
ceolmhar,musical
siamsa,entertainment
clásal,clause
tacar,set
leictreon,electron
inn,inn
fleasc,indent
dreoilín,wren
beirigh,bring
solúbtha,flexible
radacach,radical
achadh,field
casúr,hammer
rolla,roll
duairc,acorn
iomadúil,multiple
cumhdach,covering
comhdhéan,composition
cuisneoir,refrigerator
drámadóir,dramatist
dírbheathaisnéis,autobiography
fead,long
canáil,canal
drochíde,abuse
inneach,texture
sceilg,scam
fuíoll,scrap
comhthreomhar,parallel
éagórach,unfair
tál,tal
guta,vowel
foluain,hover
magúil,fool
pórtar,porter
dallamullóg,dazzle
imeallach,marginal
coimisiún,commission
inspioráid,inspiration
comhfhreagrach,corresponding
caimiléireacht,cheating
leasainm,nickname
sáinnigh,get stuck
clúmh,fluff
Conán,Conan
leasc,slack
líofa,fluent
gréas,sand
bolgán,bulb
áitritheoir,an inhabitant
ceardaíocht,crafts
bréagnaigh,lie
dílleachta,an orphan
slánú,Salvation
teamhair,temperature
díolúine,exemption
uairibh,sometimes
cáineadh,criticism
líofacht,fluency
craith,shake
grámhar,loving
sail,sail
rámh,oar
dúshlánach,challenging
caoineadh,cry
rúndiamhair,a mystery
crá,torment
nia,nephew
blaosc,shell
iomaire,ridge
conair,path
mamach,mammal
dúrt,said
gruaim,gloom
corraitheach,moving
miongháire,smile
rothlaigh,rotate
láithrigh,appear
íobartach,sacrificial
otharcharr,an ambulance
plúch,asthma
nic,nothing
il,multi
glé,very
léigear,siege
finscéal,legend
branda,brand
téagartha,drawn
contráilte,controlled
Nua-Ghaeilge,New Irish
seicteach,sectarian
sparán,wallet
dealg,a thorn
preas,press
díoltóir,seller
intíre,inland
facthas,fact
brabach,rude
cloigín,bell
eo,eo
pus,pus
fir,men
deil,lathe
mainneachtain,default
mealltach,attractive
treabhsar,plow
Moslamach,Muslim
liú,you
stiall,strip
áibhéil,exaggerated
síneadh,extension
ciorrú,cut
timire,Timire
tapúil,fast
saighead,an arrow
aitheasc,address
bile,bill
mór-roinn,continent
complacht,contract
tairbheach,beneficial
ranníocach,contributory
lon,lunch
séimhiú,calm down
crannóg,a tree
ráille,railing
lagaigh,weakened
taimín,sure
dem,dem
coca,coca
cuing,yoke
allta,allata
corca,cork
iolar,eagle
graf,graph
ceansaigh,tame
striapach,harlot
arann,bread
sféar,sphere
fadaigh,far away
onórach,honorable
ancaire,anchor
cóipeáil,copy
éisteoir,listener
plandáil,planting
cónaidhm,federation
scanrúil,scary
fuaid,about
roll,roll
dealraitheach,apparently
dícheallach,hard working
ócáideach,casual
caomhnóir,guardian
dé-ocsaíd,dioxide
gailearaí,gallery
dréim,ambition
teibí,abstract
criostal,crystal
forógra,proclamation
naíscoil,kindergarten
colbha,curb
pacáil,packing
lúth,muscle
gaiscíoch,warrior
sceitimíní,excitement
fionnachtain,discovery
comhfhogas,approximately
seacláid,chocolate
láib,mud
ris,to him
gátar,need
gléasta,dressed
bánaigh,whites
fíoraigh,verify
dubhach,depressed
thig,come on
aibí,mature
aoileach,manure
cumasaigh,enable
rúnaíocht,secretariat
ceimiceán,a chemical
prioc,prick
dumpáil,dumping
gaiste,trap
tafann,bark
trialach,trial
ceannann,buys
seastán,stand
damanta,damned
aineolas,ignorance
teolaí,warm
sprid,spark
sméar,berry
tofa,elected
mala,eyebrow
led,led
meá,weighing
glórmhar,glorious
cothroime,fairness
fuascailt,emancipation
cigireacht,inspection
réaltacht,reality
Meicsiceo,Mexico
sloinn,last name
tinteán,fireplace
faiteach,lost
dúthaigh,district
fuiseog,lark
víreas,virus
gotha,a gesture
pluid,blanket
meidhreach,cedar
muinchille,sleeve
leochaileach,fragile
bándearg,pink
colúr,pigeon
dáimh,faculty
amh,raw
dho,for him
aiséirí,resurrection
stiúradh,conduct
caingean,action
daonnaí,humane
síniú,signature
lionn,beer
fáidh,a prophet
toirneach,thunder
spléachadh,glimpse
séadchomhartha,monument
neamhchoitianta,uncommon
Fínín,Fine
athrá,repeat
carbad,a carriage
corcra,purple
suipéar,supper
spáráil,spare
frása,phrase
drúcht,dew
snas,polish
cruithneacht,wheat
trócaireach,merciful
coimhdeacht,escort
athscríobh,rewrite
siúráilte,checked
gairleog,garlic
uaisleacht,nobility
pictiúrlann,cinema
máistreacht,mastery
críochnaitheach,final
goirt,salty
athrach,variable
slacht,neatness
méith,meat
orgán,organ
maithiúnas,forgiveness
féileacán,butterfly
geallúint,promise
gadaíocht,theft
naimhdeach,hostile
foighneach,patient
págánach,pagan
cealaigh,cancel
clinic,clinic
muga,mug
aor,satire
sac,sac
streachail,strife
riarthóir,administrator
seanaois,old age
leadránach,boring
fuilteach,bloody
saibhrigh,get rich
solad,solid
matán,muscle
sméid,smudge
ligean,pretend
fiaile,weed
bíthin,be
iarbhír,actually
cabhlach,fleet
comhcheilg,conspiracy
bagáiste,baggage
táilliúir,tailor
éiginnteacht,uncertainty
spioradáltacht,spirituality
duibheagán,abyss
aicsean,action
rachmas,wealth
gabha,blacksmith
umar,tank
gall,gall
litriú,spelling
amáireach,tomorrow
lúthchleasaíocht,athletics
saoránacht,citizenship
scléip,sleep
eitilt,fly
bairéad,beret
seit,set
bábóg,doll
cábán,cabin
dris,bramble
óinseach,gray
píobán,pipe
faiseanta,fashionable
ambasáid,embassy
dealbhóir,a sculptor
bunoscionn,upside down
foirgníocht,construction
bunoideachas,primary education
coimhéad,escort
dearóil,sorry
íol,idol
iar,ex
bíog,pulse
anas,anus
taisc,task
tarna,next
paráid,parade
tua,ax
sléacht,a passage
santach,selfish
prionta,print
doiléir,obscure
bruachbhaile,suburb
tairngreacht,prophecy
bláthaigh,flourish
mí-iompar,misconduct
trastomhas,diameter
Muineachán,Monaghan
rásaíocht,racing
criticiúil,critical
comhdhlúthaigh,consolidate
briosca,biscuit
móinéar,meadow
fionnuar,cool
fadálach,lengthy
búistéir,butcher
fach,little
agair,suit
éachtach,accomplished
tochailt,digging
tincéir,tinker
sibhialtach,civilian
siopadóir,shopkeeper
carrchlós,car park
dronuilleog,a rectangle
deisceabal,disciple
carnán,a pile
corradh,agitation
fiuch,boil
folús,vacuum
arú,aru
snoigh,carve
ribín,ribbon
súgán,lollipop
armlón,ammunition
scéimh,scheming
diongbháilte,determined
iomarcach,excessive
Breatnach,British
achainigh,petition
síceolaíocht,psychology
leabhra,books
banbh,woman
léar,clear
duán,a kidney
stail,stallion
suáilce,excitement
baicle,bachelor
lúibín,bracket
ultach,ultic
vitimín,vitamin
cniotáil,knitting
substaintiúil,substantial
allmhairigh,import
damhsóir,a dancer
ceadmhach,allowed
léimneach,jumpy
tromluí,a nightmare
síleáil,ceiling
fíoras,fact
dílsigh,loyal
tom,tom
iata,enclosed
cneas,cure
stráice,stretch
leisciúil,lazy
státchiste,treasury
irisleabhar,magazine
aimseartha,modern
foisceacht,sobriety
cuimhneamh,to remember
deireanas,last
taighdeoir,researcher
ceannáras,headquarters
aitheach,eat
bronnadh,awarded
píb,pipe
pór,breed
dod,you
lua,quote
leaca,slabs
thoir,east
lochtach,defective
rinceoir,a dancer
uchtach,adopted
béicíl,shout
lochtaigh,defect
athbhliain,new year
áiféiseach,absurd
ceannaí,merchant
ionsar,attack
tiomanta,committed
eagal,fear
cruas,hardness
rís,rice
mianra,minerals
úsáideoir,user
earcaíocht,recruitment
láimhsigh,handle
sceimhle,terror
bealaigh,way
comhfhreagair,mutual response
deilbh,sculptures
fabhrach,favorable
saothraí,earner
mallaigh,curse
comónta,common
coisric,consecrate
fáscadh,squeeze
toit,smoke
smig,chin
scóip,scope
triomach,drought
suaitheantas,insignia
cláirseach,harpsichord
foirceann,end
slaghdán,a cold
cabáiste,cabbage
dúbailte,double
raidhfil,rifle
citeal,kettle
maidhm,detonation
próca,a jar
síob,sib
íon,pure
bolgam,bulgam
toghlach,constituency
fealsamh,philosopher
feadaíl,whistle
radaíocht,radiation
aisghairm,repeal
géarleanúint,persecution
teilifíseán,television
uile-Éireann,all-Ireland
máithreachas,motherhood
tuairimigh,speculate
garáiste,garage
áisiúil,convenient
luchóg,a mouse
craos,cross
faide,longer
cadás,cotton
logánta,localized
guthanna,voices
spleodrach,exciting
míthuiscint,misunderstanding
giniúint,generation
urraigh,sponsor
glinn,valley
alp,alp
glún,generation
plaic,plaque
simléar,chimney
cúthail,shy
cuileog,a fly
daideo,grandpa
seanmóir,preach
iontaobhaí,trustee
clamhsán,clamorous
cailc,chalk
luail,movement
corda,cord
nuige,nugget
frog,frog
dúr,stupid
toscaire,delegate
fothain,shelter
sóisear,junior
canbhás,canvas
tadhall,touch
collaí,carnal
diallait,saddle
athmhuintearas,reconciliation
peirspictíocht,perspective
Ard-Aighne,Attorney General
anaithnid,unknown
feadán,tube
bréidín,bradyn
altanna,articles
scaipthe,scattered
clúid,nappy
áirid,among others
giúis,pine
obráid,surgery
éiric,heresy
baclainn,barriers
mangaire,manger
tóraíocht,pursuit
foláireamh,alert
aighneacht,submission
aireachtáil,perception
mífhoighneach,impatient
ceannródaí,pioneer
éiginnte,uncertain
iontaofa,reliable
urramach,respectful
créafóg,earthworm
buatais,boots
chuaidh,went
seoda,treasures
cruit,a harp
fuin,about
mata,math
déantóir,maker
taibhdhearc,performance
meadaracht,metrology
spaisteoireacht,strolling
biúró,bureau
cairde,friends
robáil,robbery
lochta,loft
ocrach,hungry
chaon,how
neamhurchóideach,benign
déantúsaíocht,manufacturing
clapsholas,claplight
leithleach,separately
línéadach,linen
bundúchasach,aboriginal
comhfhiosach,conscious
síon,snow
moncaí,monkey
muirín,marina
pléascán,explosive
duilliúr,foliage
brídeog,bridle
clampar,clamp
torc,boar
súsa,juice
doicheallach,resentful
náisiúntacht,nationality
éifeachtúil,efficient
séalaigh,seal
dainséar,danger
réalachas,realism
sleamhnán,slide
láithreoir,presenter
cáiréiseach,affectionate
maorlathas,bureaucracy
taos,dough
smear,smear
mótar,motor
óstlann,an inn
crónán,hum
eitneach,ethnic
aiteann,places
earráid,error
tiomnaigh,dedicate
dathaigh,color
teagmhaigh,contact
sealúchas,possession
comhghuaillí,ally
reacaireacht,reaction
cartún,cartoon
loighic,logic
baithis,baptism
fidil,fiddle
strac,tear
gidh,anyway
crú,a shoe
ob,ob
neadaigh,nests
allagar,call
clogad,helmet
corcán,cork
lód,load
groí,grow
plota,plot
sóisialachas,socialism
cuibhreann,portion
minicíocht,frequency
taibhsigh,ghosts
carráiste,carriage
dlisteanach,legitimate
cumannachas,communism
cuóta,quota
féirín,feast
fainic,beware
roghnú,selection
tóirse,a torch
céadfa,senses
ainnise,misery
eisiúint,issue
dioscó,disco
súgach,juicy
tur,tur
ionadach,substitute
catalóg,catalog
dúshraith,foundation
tánaisteach,secondary
taoille,size
cogair,whisper
luaith,rush
marmar,marble
fearaibh,men
léirsiú,demonstration
measúil,respectable
maslach,offensive
soc,nozzle
íosta,minimal
clóca,cloak
bligh,bligh
gasra,plant
lúfar,agile
cart,cart
clárach,registered
deabhadh,given
míshásamh,dissatisfaction
tiomsaigh,compile
síothlaigh,percolate
idirghabhálaí,an intermediary
gléasra,plant
ciúnaigh,be quiet
taobhach,lateral
bunáite,established
sáinn,stuck
Laois,Laois
cochall,hood
crochta,hanging
breoiteacht,illness
ardchathair,high city
beathach,an animal
faireachán,surveillance
casaoid,complaint
seolta,sent
giúiré,jury
slis,slice
páis,passion
suirí,flirting
geábh,yes
teicníc,technique
máilín,a girl
meánach,medium
dícháiligh,disqualify
drochshaol,bad life
farasbarr,excess
seoltóireacht,sailing
marcaíocht,riding
príomhúil,primary
iniúchadh,inspection
satailít,satellite
troscadh,fasting
oirnigh,arrange
Indiach,Indian
taosrán,pastry
creig,rock
atóg,rebuild
sreabh,flow
drong,gang
seoigh,see
leoithne,a lot
rógaire,roger
sóivéadach,Soviet
meisciúil,intoxicating
úrscéalaí,novelist
réamhfhocal,preface
mothálach,sensitive
bianna,foods
calaois,fraud
dúbail,double
toiliú,consent
alla,alla
feac,saw
caolas,strait
spairn,struggle
follas,clearly
drochscéal,bad news
teagascóir,tutor
ionstraimí,instruments
treascair,subversive
cleasaíocht,trickery
cuspóireach,purposeful
tábhairneoir,a bartender
curiarracht,an effort
frioch,fried
rum,rum
cábla,cable
gallda,hot
galaigh,steam
aimhleas,misfortune
Gearmáinis,German
tuaslagán,solution
smionagar,debris
capaillín,pony
aigéadach,acidic
draenáil,drainage
tiúin,tune
dragún,dragon
subh,jam
slám,slam
díscaoil,dissolve
próitéin,protein
lonraigh,shine
mistéir,a mystery
banana,banana
adhair,worship
maicín,Mackin
aolchloch,limestone
priontáil,printing
aithreachas,regret
cora,bend
rubar,rubber
teora,theor
scoith,cut off
dálach,blind
laochas,heroism
roghnach,optional
dornálaí,a boxer
teorannaigh,limit
oirdheisceart,southeast
éirimiúil,intelligent
meicniúil,mechanical
comhdhúil,compound
Dúchrónach,Duchy
idirbheart,transaction
cliabhrach,chest
ciorraigh,cut
claochlaigh,transform
cúisitheoir,accuser
bunábhar,source material
damhán,spider
baoite,bait
leicne,cheeks
iarla,earl
urra,surety
rite,done
iall,leash
airíonna,properties
slógadh,mobilization
taibhrigh,perform
feidhmiúil,functional
ceannasach,dominant
pobalscoil,community school
tarracóir,tractor
ciorclach,circular
Béarlóir,Bearer
léirmheastóireacht,criticism
cnapán,lump
saonta,free
mionúr,minor
lapa,paw
basc,bask
ladar,ladar
géire,sharpness
ceadú,approval
péine,pine
smid,make up
ógfhear,young man
fáltas,receipt
ráchairt,popular
fuarchúiseach,chilly
mórálach,great
raithneach,fern
sacraimint,sacrament
inimirce,immigration
ciseal,layer
dúch,ink
diúl,refuse
bas,bas
lagar,weak
tátal,conclusion
feann,fan
aschur,output
saoiste,ranger
séimhigh,sweetie
meabhrán,memorandum
glanmheabhair,insane
luchtaigh,load
cuntasóir,accountant
sceitse,sketch
doineann,storm
bruite,cooked
bod,bod
thu,you
srac,ripped off
seál,seal
builín,a loaf
nótáil,note
deilf,dolphin
macha,macha
oisre,oyster
éitheach,eat
eascaine,eel
neantóg,nettle
íogair,sensitive
cráite,tormented
fothoghchán,by-election
fréamhaigh,take root
ambasadóir,ambassador
tragóideach,tragic
eagarfhocal,editorial
dúnmharfóir,murderer
gannchuid,a shortage
fóinteach,useful
deireann,says
ciaróg,beetle
spideog,spideog
teiripe,therapy
fanúint,stay
banda,band
loic,locks
fann,faint
sia,six
smúit,smooth
bríce,brick
stéig,intestine
gaobhar,goat
dodhéanta,impossible
ionramháil,manipulation
oilithreach,pilgrim
lámhleabhar,manual
fóirithint,relief
teicníocht,technique
cantalach,irritable
mórthír,mainland
cánachas,taxation
innealra,machinery
rúndacht,confidentiality
parthas,paradise
cógas,medication
cabhsa,driveway
bagún,bacon
gaois,wisdom
víosa,visa
lot,lot
poc,pock
last,last
scal,scalp
lítear,liter
leanstan,continue
saíocht,skill
útamáil,equipment
barbartha,barbara
cothromaigh,balance
turcaí,turkey
carbhán,caravan
ciotach,cute
neamart,no need
masc,mask
slóg,rally
réad,object
seasc,sixty
olagón,olagon
pardún,pardon
stríoc,streak
darna,second
scinn,skin
gíog,gig
cín,what
sá,thrust
giotár,guitar
eadráin,arbitration
éignigh,rape
maidne,morning
eitinn,tuberculosis
puball,tent
feidir,can
aisghair,revoke
táscaire,indicator
taispeánadh,was shown
lainseáil,launch
análaigh,breathe
séiplíneach,chaplain
pléaráca,pleurac
Iodáilis,Italian
ceanglas,requirement
tógálaí,builder
laincis,lanquis
dil,dil
úir,fresh
scriú,screw
brúcht,eruption
eorna,barley
gríos,rash
daoi,you guys
círéib,riot
marach,butcher
ainnir,sorry
cócaire,cook
sóinseáil,dream
biachlár,menu
folmhaigh,empty
foghraíocht,pronunciation
Proinsiasach,Franciscan
seanfhondúir,old foundation
cliathánach,lateral
ficsean,fiction
saorga,artificial
tríthi,through her
catach,curly
deic,deck
prás,brass
bolta,bolt
lasta,cargo
áirse,an arch
caorán,a sheep
tchí,you
formad,format
straois,stress
bastard,bastard
soghluaiste,mobile
ábaltacht,ability
scrioptúr,scripture
sciobtha,quick
clóbhuail,typed
naimhdeas,hostility
scríobhaí,scribe
constábla,constable
ubhchruthach,oval
dornálaíocht,boxing
corparáideach,corporate
malartán,exchange
tiomna,dedication
ciúb,cube
easna,rib
riasc,marsh
punta,pound
iníor,invulnerable
aclaí,fit
póit,hangover
díle,deluge
féinig,self
umhlaigh,humble
díospóid,dispute
tuáille,a towel
comhfhios,consciousness
fulaingt,suffer
liotúirge,liturgy
seicteachas,sectarianism
stocaireacht,lobby
screamh,crust
idéalach,ideal
crógacht,bravery
fiaclóir,dentist
ciníoch,racist
díotáil,indictment
dímheas,disdain
duan,a song
cailís,chalice
cráin,pain
coirt,bark
tuil,flood
ceiliúr,celebrate
oineach,honorable
claochlú,transformation
briogáid,brigade
drochrud,bad thing
gabhann,takes
geanúil,affectionate
dídeanaí,a refugee
flúirse,abundance
fothram,bottom
míshuaimhneas,restlessness
fíoruisce,fresh water
ornáideach,ornamental
margaigh,markets
oibríocht,operation
caorthann,barks
bitheolaíocht,biology
siombalach,symbolic
lóchrann,lantern
leacach,tiled
cunta,account
peig,peg
báisín,basin
balcais,balks
ceistiúchán,questioning
cleithiúnach,dependent
coilíneach,colonial
cearnógach,square
cladhaire,digging
muiceoil,pork
sluasaid,shovel
oibiachtúil,objective
téagar,string
scáfar,shovel
spré,dowry
loc,loc
reic,sale
pras,prompt
tacaí,supports
treis,strong
Y,Y
fonóid,soundtrack
amaidí,fools
sonrasc,invoice
tobhach,levy
campáil,camping
bailchríoch,finish
sceimhlitheoir,a terrorist
spleáchas,dependence
bunaíocht,establishment
mórtasach,proud
dearthóir,designer
bantiarna,lady
táirgeadh,production
allúrach,alluring
caonach,moss
uamhan,a cave
ladhar,toe
naofacht,gentleness
aibítir,alphabet
clúmhach,fluffy
hidrigin,hydrogen
ac,ac
plás,place
cast,cast
sióg,a fairy
scean,a knife
trúpa,troop
dol,go
spailpín,spalpin
caiséad,cassette
ciceáil,kick
brúidiúil,brutal
baininscneach,feminine
umhlaíocht,humility
samhlaíoch,imaginative
uaibhreach,awesome
mí-ámharach,unfortunate
grianmhar,sunny
deifrigh,hurry up
seoltóir,sender
teasaí,heats
aduain,aduain
cab,cab
ceirt,right
céilí,spouses
fogha,prey
Naitsí,Nazis
labhra,speak
reithe,ram
siubhán,a garland
meandar,instant
gathanna,rays
aimhréidh,complications
forlámhas,domination
maisiúchán,decoration
géarchúiseach,perceptive
fairsingigh,expand
lagmhisneach,weak courage
cothaitheach,nutritious
bochtanas,poverty
Ard-Rúnaí,General Secretary
cúlchaint,back talk
síceolaí,a psychologist
tionlacan,escort
ceantrach,central
nochtadh,disclosure
pianmhar,painful
teagmhas,event
éigint,uncertain
peacach,a sinner
neamhní,void
éadroime,lightness
cáithnín,particle
luíochán,an ambush
colúnaí,columnist
spoch,tease
anachain,distress
torthúlacht,fertility
coibhneasta,relative
cineáltas,kindness
suáilceach,exciting
casla,castle
eagna,wisdom
géin,gene
loscadh,burning
druidte,closed
crúigh,horseshoe
ciapadh,harassment
lastuas,overhead
loingeas,shipping
ráthaigh,guarantee
ionracas,integrity
tinreamh,attendance
cothromán,flat
truamhéalach,miserable
taibhreamh,a ghost
fairsinge,breadth
ceannacht,purchase
gníomhas,deed
iontaise,fossil
fidléir,fiddler
fithis,orbit
póirse,porch
rannán,division
gobán,gag
ispín,sausage
agó,ago
tulach,mound
luisne,luisne
teachín,a cottage
cróinéir,coroner
teanntaigh,inflate
leitheadach,wide
éifeachtacht,effectiveness
veidhlín,violin
sceallóg,chip
pónaire,bean
scailp,scalp
dias,day
óm,oh
cúlú,retreat
céir,wax
láir,centre
úrach,fresh
babaí,baby
seile,saliva
díbirt,expelled
théid,they go
feart,feature
tormán,rumble
rómáns,romance
raidhse,abundance
mearaí,puzzles
fallaing,falling
scraith,layer
garbhchríoch,rough finish
críochnúil,thorough
giorraigh,shorten
craobhach,branch
matamaiticiúil,mathematical
substainteach,substantive
báille,bailiff
díbhinn,dividend
píolóta,pilot
iarnóin,afternoon
uaill,pride
sinc,sink
al,al
tiontú,conversion
fíochán,tissue
foirmigh,form
ciontóir,offender
bothántaíocht,a hut
crosbhóthar,crossroads
friotaíocht,resistance
cleiteach,feathered
fealltach,treacherous
cuibheas,decency
mionnaigh,swear
foirfeacht,perfection
líonadh,filling
fiántas,wilderness
seilide,snail
dabhach,bathroom
ceárta,correct
sconsa,fence
seac,jack
úire,freshness
ológ,olive
móilín,molecule
sorcóir,cylinder
díolaim,anthology
giúmar,mood
bagrach,threatening
treorach,guidance
maighnéad,magnet
cuileann,holly
teitheadh,run away
fáilteach,welcoming
drioglann,a distillery
margairín,margarine
ceadúnaigh,licensees
cispheil,basketball
inmholta,admirable
ceistiú,questioning
compás,compass
urú,surety
treas,third
éaradh,rejection
mealladh,attract
eaglaiseach,ecclesiastical
onnmhairigh,export
neamhchiontach,innocent
siosarnach,scissors
coimhthíos,alienation
tuathánach,peasant
díobhálach,harmful
carbhat,tie
creagán,rock
urchóid,bad code
iaigh,iigh
briosc,crisp
callán,Callan
sine,senior
eire,ire
éadáil,acquisition
taifeadadh,recording
táirgeoir,producer
gairmscoil,vocational school
cruálach,cruel
dóighiúil,likely
cloíte,adhered to
turtar,turtle
sáspan,saucepan
bandia,Goddess
spiaire,a spy
máchail,beat
geáitse,gear
séideán,gust
láidrigh,strengthen
roghnóir,selector
hin,hin
fisic,physics
scall,scalp
tíl,tile
forneart,force
crosaire,cross
ragairne,rage
iompróir,carrier
milseog,dessert
peirsil,parsley
oidhche,night
fuinseog,ash
bairneach,lazy
sláinteachas,hygiene
baincéireacht,banking
ainniseoir,troublemaker
criticeoir,critic
cuallacht,clumsiness
éilitheoir,claimant
crúiscín,jug
innéacs,index
feoigh,yew
ualaigh,burden
brothall,brothel
pis,pis
sulfar,sulphur
ísliú,lowering
cling,cling
gnaoi,business
meirg,rust
castacht,complexity
sliotar,slither
drámata,dramatic
labhras,laurel
toilíocht,consent
collaíocht,intercourse
seanmóireacht,preaching
geallghlacadóir,a bookie
dochtúireacht,doctorate
coisíocht,pedestrian
monabhar,monabhar
eascann,eel
pirimid,pyramid
íoróin,irony
barrúil,apparently
bróisiúr,brochure
luacháil,valuation
liric,lyric
iompó,turned
dorú,burning
lae,day
roc,rock
fliú,flu
seang,ant
fríth,against
ballach,a boy
foscail,open up
éagumas,inability
pinsinéir,pensioner
iardheisceart,southwest
miontuairisc,a minute report
fondúireacht,foundation
iomarcaíocht,redundancy
cuartaíocht,tour
gearrchaile,short-lived
firinscneach,masculine
tromaíocht,gravity
trasnán,diagonal
céadna,same
piseog,superstition
Málta,Malta
cealg,cheat
ceilp,kelp
fireannach,male
craiceáil,crazy
pléisiúrtha,pleasure
tritheamh,trimester
giorraisc,abbreviations
ginealach,generation
ridireacht,knighthood
tarcaisne,a gift
galún,gallon
breath,breath
tuin,tone
tóig,take
conlán,full
ceapach,plot
maisiúil,decorative
agallóir,interviewer
tógálach,contagious
uilíoch,universal
céasta,torture
punann,a portfolio
róba,robe
crot,crotch
codán,fraction
cneasaigh,heal
ceoldráma,a musical
giúistís,magistrate
searrach,foal
cumhracht,fragrance
cionsiocair,offensive
seanchaite,obsolete
comhráiteach,conversational
meánaicmeach,middle class
searbhasach,sarcastic
héileacaptar,helicopter
luaithreach,ashes
trédhearcach,transparent
páirteachas,participation
scaipeadh,spread
creathadh,vibration
drochbhail,bad condition
eang,wide
eitigh,fly
réaltra,galaxy
bataire,battery
dánacht,adventure
aibhléis,alms
drabhlás,clutter
cairpéad,carpet
sotalach,arrogant
popcheol,pop music
cisteoir,treasurer
deiseal,clockwise
céachta,plow
dríodar,sediment
méanar,means
giofóg,gypsy
rábach,rabbi
áiféis,a waste
maoile,flatness
noch,not
trosc,cod
círín,daisy
smidiríní,crumbs
athartha,father
mearcair,mercury
diúscairt,disposition
anailísigh,analyze
bráithreachas,brotherhood
marthanach,durable
véarsaíocht,verse
duairceas,sadness
Conallach,Connell
cónascadh,amalgamation
broc,badger
fiar,oblique
iomann,hymn
tathant,urge
cómhaith,how good
rathúnas,prosperity
Eabhrais,Hebrew
bacainn,barrier
casacht,cough
uain,lambs
anfa,there
fual,urine
faomh,approve
leice,cheek
ochtú,eighth
dólás,dolás
buanaí,permanent
scrín,shrine
sceon,scone
fuaimnigh,pronounce
banphrionsa,princess
cráifeacht,piety
scaoileadh,released
andúileach,addicted
éadóchasach,desperate
tuaisceartach,northern
fabhraigh,accrue
diail,dial
pianó,piano
donacht,bitterness
voltas,voltage
corraíl,commotion
sáimhín,calm
fíodóir,weaver
spuaic,spire
Mars,Mars
mallaithe,cursed
biotáille,spirits
casachtach,cough
cleachtach,practiced
Ciarraíoch,Kerry
taidhleoireacht,diplomacy
láidreacht,strength
riaráiste,arrears
duilleach,leafy
amhábhar,raw material
fré,age
físeán,video
scéin,sheen
ruainne,ruane
corcair,purple
meamram,memo
gríosach,rash
áiléar,attic
lathach,lath
réaltóg,an asterisk
éagaoin,regardless
sóidiam,sodium
coscán,brake
íobair,sacrifice
bisiúil,prolific
nóinín,daisy
súlach,eye
clab,club
géiniteach,genetic
airdeallach,alert
reiligiúnach,religious
míorúilteach,miraculous
flaithiúlacht,generosity
ciontacht,guilt
glacadóir,receiver
ráis,race
tram,tram
corc,cork
taosc,drain
flosc,flux
